MainCode,Description,Color,Size,Unit,OnHand,Price1,Bin#,MainCode2,Price2,Price3,Price4,Price5
V3213,BARBER JACKET (2XL) : WHITE,WHITE,2XL,PC,72,$8.50 ,L16,,$11.00 ,$15.00 ,$0.00 ,$0.00 
V3214,BARBER JACKET (3XL) : WHITE,WHITE,3XL,PC,35,$9.00 ,L15,,$12.00 ,$15.00 ,$0.00 ,$0.00 
V3215,BARBER JACKET (4XL) : WHITE,WHITE,4XL,PC,100,$9.00 ,L15,,$12.00 ,$15.00 ,,
V3221,BARBER JACKET (M/L) : GRAY,GRAY,M/L,PC,0,$8.50 ,L2,,$11.00 ,$15.00 ,$0.00 ,$0.00 
V3222,BARBER JACKET (XL) : GRAY,GRAY,XL,PC,0,$8.50 ,L2,,$11.00 ,$15.00 ,$0.00 ,$0.00 
V3223,BARBER JACKET (2XL) : GRAY,GRAY,2XL,PC,0,$8.50 ,L2,,$11.00 ,$15.00 ,$0.00 ,$0.00 
V3224,BARBER JACKET (3XL) : GRAY,GRAY,3XL,PC,0,$9.00 ,L2,,$12.00 ,$15.00 ,$0.00 ,$0.00 
V3225,BARBER JACKET (4XL) : GRAY,GRAY,4XL,PC,39,$9.00 ,L2,,$12.00 ,$15.00 ,$0.00 ,$0.00 
V3231,BARBER JACKET (M/L) : PURPLE,PURPLE,M/L,PC,40,$8.50 ,L2,,$11.00 ,$15.00 ,$0.00 ,$0.00 
V3232,BARBER JACKET (XL) : PURPLE,PURPLE,XL,PC,40,$8.50 ,L2,,$11.00 ,$15.00 ,$0.00 ,$0.00 
V3233,BARBER JACKET (2XL) : PURPLE,PURPLE,2XL,PC,34,$8.50 ,L2,,$11.00 ,$15.00 ,$0.00 ,$0.00 
V3234,BARBER JACKET (3XL) : PURPLE,PURPLE,3XL,PC,33,$9.00 ,L2,,$12.00 ,$15.00 ,$0.00 ,$0.00 
V3235,BARBER JACKET (4XL) : PURPLE,PURPLE,4XL,PC,65,$9.00 ,L2,,$12.00 ,$15.00 ,$0.00 ,$0.00 
V3241,BARBER JACKET (M/L) : BROWN,BROWN,M/L,PC,0,$8.50 ,L2,,$11.00 ,$15.00 ,$0.00 ,$0.00 
V3242,BARBER JACKET (XL) : BROWN,BROWN,XL,PC,42,$8.50 ,L2,,$11.00 ,$15.00 ,$0.00 ,$0.00 
V3243,BARBER JACKET (2XL) : BROWN,BROWN,2XL,PC,34,$8.50 ,L2,,$11.00 ,$15.00 ,$0.00 ,$0.00 
V3244,BARBER JACKET (3XL) : BROWN,BROWN,3XL,PC,45,$9.00 ,L2,,$12.00 ,$15.00 ,$0.00 ,$0.00 
V3245,BARBER JACKET (4XL) : BROWN,BROWN,4XL,PC,0,$9.00 ,L2,,$12.00 ,$15.00 ,$0.00 ,$0.00 
V3300,MESH VEST (SMALL) : BLACK,BLACK,S,PC,138,$6.50 ,L15,,$8.50 ,$15.00 ,$0.00 ,$0.00 
V3301,MESH VEST (M/L) : BLACK,BLACK,M/L,PC,71,$6.50 ,L15,,$8.50 ,$15.00 ,$0.00 ,$0.00 
V3302,MESH VEST (XL) : BLACK,BLACK,X/L,PC,112,$6.50 ,L15,,$8.50 ,$15.00 ,$0.00 ,$0.00 
V3303,MESH VEST (2XL) : BLACK,BLACK,2XL,PC,116,$6.50 ,L15,,$8.50 ,$15.00 ,$0.00 ,$0.00 
V3304,MESH VEST (3XL) : BLACK,BLACK,3XL,PC,53,$7.00 ,L15,,$9.00 ,$15.00 ,$0.00 ,$0.00 
V3310,MESH VEST (SMALL) : WHITE,WHITE,S,PC,71,$6.50 ,L15,,$8.50 ,$15.00 ,$0.00 ,$0.00 
V3311,MESH VEST (M/L) : WHITE,WHITE,M/L,PC,28,$6.50 ,L15,,$8.50 ,$15.00 ,$0.00 ,$0.00 
V3312,MESH VEST (XL) : WHITE,WHITE,XL,PC,74,$6.50 ,L15,,$8.50 ,$15.00 ,$0.00 ,$0.00 
V3313,MESH VEST (2XL) : WHITE,WHITE,2XL,PC,112,$6.50 ,L15,,$8.50 ,$15.00 ,$0.00 ,$0.00 
V3314,MESH VEST (3XL) : WHITE,WHITE,3XL,PC,36,$7.00 ,L3,,$9.00 ,$15.00 ,$0.00 ,$0.00 
V3320,MESH VEST (S) : GRAY,GRAY,S,PC,0,$6.50 ,L3,,$8.50 ,$15.00 ,$0.00 ,$0.00 
V3321,MESH VEST (M/L) :  GRAY,GRAY,M/L,PC,0,$6.50 ,L3,,$8.50 ,$15.00 ,$0.00 ,$0.00 
V3322,MESH VEST (XL) :  GRAY,GRAY,XL,PC,0,$6.50 ,L3,,$8.50 ,$15.00 ,$0.00 ,$0.00 
V3323,MESH VEST (2XL) :  GRAY,GRAY,2XL,PC,0,$6.50 ,L3,,$8.50 ,$15.00 ,$0.00 ,$0.00 
V3324,MESH VEST (3XL) :  GRAY,GRAY,3XL,PC,3,$7.00 ,L3,,$9.00 ,$15.00 ,$0.00 ,$0.00 
V3330,MESH VEST (SMALL) : PURPLE,PURPLE,S,PC,0,$6.50 ,L3,,$8.50 ,$15.00 ,$0.00 ,$0.00 
V3331,MESH VEST (M/L) : PURPLE,PURPLE,M/L,PC,5,$6.50 ,L3,,$8.50 ,$15.00 ,$0.00 ,$0.00 
V3332,MESH VEST (XL) : PURPLE,PURPLE,XL,PC,10,$6.50 ,L3,,$8.50 ,$15.00 ,$0.00 ,$0.00 
V3333,MESH VEST (2XL) : PURPLE,PURPLE,2XL,PC,0,$6.50 ,L3,,$8.50 ,$15.00 ,$0.00 ,$0.00 
V3334,MESH VEST (3XL) : PURPLE,PURPLE,3XL,PC,4,$7.00 ,L3,,$9.00 ,$15.00 ,$0.00 ,$0.00 
V3340,MESH VEST (SMALL) : BROWN,BROWN,S,PC,4,$6.50 ,L3,,$8.50 ,$15.00 ,$0.00 ,$0.00 
V3341,MESH VEST (M/L) : BROWN,BROWN,M/L,PC,3,$6.50 ,L3,,$8.50 ,$15.00 ,$0.00 ,$0.00 
V3342,MESH VEST (XL) : BROWN,BROWN,XL,PC,0,$6.50 ,L3,,$8.50 ,$15.00 ,$0.00 ,$0.00 
V3343,MESH VEST (2XL) : BROWN,BROWN,2XL,PC,0,$6.50 ,L3,,$8.50 ,$15.00 ,$0.00 ,$0.00 
V3344,MESH VEST (3XL) : BROWN,BROWN,3XL,PC,3,$7.00 ,L3,,$9.00 ,$15.00 ,$0.00 ,$0.00 
V3401,LONG APRON : BLACK,BLACK,R,PC,4891,$6.00 ,L14,,$8.50 ,$10.00 ,$0.00 ,$0.00 
V3402,LONG APRON : WHITE,WHITE,R,PC,137,$6.00 ,L14,,$8.50 ,$10.00 ,$0.00 ,$0.00 
V3403,LONG APRON : BLUE,BLUE,R,PC,102,$6.00 ,L3,,$8.50 ,$10.00 ,$0.00 ,$0.00 
V3404,LONG APRON : PURPLE,PURPLE,R,PC,88,$6.00 ,L3,,$8.50 ,$10.00 ,$0.00 ,$0.00 
V3411,STYLIST APRON : BLACK,BLACK,R,PC,743,$3.50 ,L14,,$5.00 ,$8.00 ,$0.00 ,$0.00 
V3412,STYLIST APRON : SILVER,SILVER,R,PC,73,$3.50 ,L14,,$5.00 ,$8.00 ,$0.00 ,$0.00 
V3413,STYLIST APRON : BURGUNDY,BURGUNDY,R,PC,101,$3.50 ,L14,,$5.00 ,$8.00 ,$0.00 ,$0.00 
V3421,DELUXE SALON CAPE : BLACK,BLACK,L,PC,4,$7.50 ,L14,,$10.00 ,$15.00 ,$0.00 ,$0.00 
V3422,DELUXE SALON CAPE : WHITE,WHITE,L,PC,10,$7.50 ,L3,,$10.00 ,$15.00 ,$0.00 ,$0.00 
V3423,DELUXE SALON CAPE : PURPLE,PURPLE,L,PC,0,$7.50 ,L3,,$10.00 ,$15.00 ,$0.00 ,$0.00 
V3424,DELUXE SALON CAPE : H.PINK,H.PINK,L,PC,0,$7.50 ,L3,,$10.00 ,$15.00 ,$0.00 ,$0.00 
V3425,WINDOW STYLING CAPE : BLACK,BLACK,R,PC,196,$7.50 ,L14,,$10.00 ,$15.00 ,$0.00 ,$0.00 
V3431,STYLING CAPE : BLACK,BLACK,R,PC,145,$3.00 ,L14,,$4.00 ,$7.00 ,$0.00 ,$0.00 
V3432,STYLING CAPE : WHITE,WHITE,R,PC,66,$3.00 ,L14,,$4.00 ,$7.00 ,$0.00 ,$0.00 
V3433,STYLING CAPE : BURGUNDY,BURGUNDY,R,PC,0,$3.00 ,L14,,$4.00 ,$7.00 ,$0.00 ,$0.00 
V3436,COMB-OUT CAPE : BLACK,BLACK,R,PC,453,$2.00 ,L13,,$2.50 ,$5.00 ,$0.00 ,$0.00 
V3437,COMB-OUT CAPE : WHITE,WHITE,R,PC,3,$2.00 ,L13,,$2.50 ,$5.00 ,$0.00 ,$0.00 
V3438,COMB-OUT CAPE : BURGUNDY,BURGUNDY,R,PC,0,$2.00 ,L4,,$2.50 ,$5.00 ,$0.00 ,$0.00 
V3441,BARBER CAPE : BLACK,BLACK,R,PC,1083,$4.00 ,L13,,$5.50 ,$7.00 ,$0.00 ,$0.00 
V3442,BARBER CAPE : RED,RED,R,PC,44,$4.00 ,L13,,$5.50 ,$7.00 ,$0.00 ,$0.00 
V3443,BARBER CAPE : L.BLUE,LT.BLUE,R,PC,0,$4.00 ,L13,,$5.50 ,$7.00 ,$0.00 ,$0.00 
V3446,DELUXE BARBER CAPE : BLACK,BLACK,L,PC,1,$7.50 ,L13,,$10.00 ,$15.00 ,$0.00 ,$0.00 
V3447,DELUXE BARBER CAPE : GRAY,GRAY,L,PC,2,$7.50 ,L13,,$10.00 ,$15.00 ,$0.00 ,$0.00 
V3448,DELUXE BARBER CAPE : BROWN,BROWN,L,PC,2,$7.50 ,L4,,$10.00 ,$15.00 ,$0.00 ,$0.00 
V3449,DELUXE BARBER CAPE : RED,RED,L,PC,144,$7.50 ,L4,,$10.00 ,$15.00 ,$0.00 ,$0.00 
V3450,DELUXE BARBER CAPE : BLUE,BLUE,L,PC,179,$7.50 ,L4,,$10.00 ,$15.00 ,$0.00 ,$0.00 
V3451,KID CAPE : PRINT,PRINT,R,PC,382,$3.50 ,L13,,$5.00 ,$7.00 ,$0.00 ,$0.00 
V3460,SHAMPOO CAPE : ASSORT,ASSORT,R,PC,109,$2.50 ,L13,,$4.00 ,$6.00 ,$0.00 ,$0.00 
V3461,SHAMPOO CAPE : BLACK,BLACK,R,PC,335,$2.50 ,L13,,$4.00 ,$6.00 ,,
V3469,SHAMPOO CAPE (JUMBO) : BLACK,BLACK,J,PC,240,$3.00 ,L13,,$4.50 ,$6.50 ,$0.00 ,$0.00 
V3471,VINYL COMB-OUT SHAMPOO SHORTY : BLACK,BLACK,R,PC,82,$2.00 ,L12,,$2.50 ,$4.00 ,,
V3473,VINYL COMB-OUT SHAMPOO SHORTY : BURGUNDY,BURGUNDY,R,DZ,11,$24.00 ,L4,,$30.00 ,$48.00 ,$0.00 ,$0.00 
V3500,PILLOW COVER : ASSORT,ASSORT,R,DZ,39,$15.00 ,L12,,$20.00 ,$30.00 ,$0.00 ,$0.00 
V3501,PILLOW COVER : BLACK,BLACK,R,DZ,45,$15.00 ,L12,,$20.00 ,$30.00 ,$0.00 ,$0.00 
V3502,PILLOW COVER : WHITE,WHITE,R,DZ,21,$15.00 ,L12,,$20.00 ,$30.00 ,$0.00 ,$0.00 
V3503,PILLOW COVER : GOLD,GOLD,R,DZ,48,$15.00 ,L12,,$20.00 ,$30.00 ,$0.00 ,$0.00 
V3504,PILLOW COVER : SILVER,SILVER,R,DZ,30,$15.00 ,L12,,$20.00 ,$30.00 ,$0.00 ,$0.00 
V3505,PILLOW COVER : PINK,PINK,R,DZ,33,$15.00 ,L12,,$20.00 ,$30.00 ,$0.00 ,$0.00 
V3506,PILLOW COVER : BURGUNDY,BURGUNDY,R,DZ,15,$15.00 ,L12,,$20.00 ,$30.00 ,$0.00 ,$0.00 
V3507,PILLOW COVER : BROWN,BROWN,R,DZ,25,$15.00 ,L12,,$20.00 ,$30.00 ,$0.00 ,$0.00 
V3508,WATERPROOF PILLOW COVER : ASSORT,ASSORT,R,DZ,7,$24.00 ,L12,,$30.00 ,$48.00 ,$0.00 ,$0.00 
V3509,WATERPROOF PILLOW COVER : BLACK,BLACK,R,DZ,-1,$24.00 ,L5,,$30.00 ,$48.00 ,$0.00 ,$0.00 
V3521,A-LINE JACKET (M/L) : BLACK,BLACK,M/L,PC,88,$8.50 ,L12,,$11.00 ,$15.00 ,$0.00 ,$0.00 
V3522,A-LINE JACKET (XL/2XL) : BLACK,BLACK,XL2XL,PC,63,$8.50 ,L11,,$11.00 ,$15.00 ,$0.00 ,$0.00 
V3531,A-LINE JACKET (M/L) : WHITE,WHITE,M/L,PC,9,$8.50 ,L5,,$11.00 ,$15.00 ,$0.00 ,$0.00 
V3532,A-LINE JACKET (XL/2XL) : WHITE,WHITE,XL/2XL,PC,73,$8.50 ,L5,,$11.00 ,$15.00 ,$0.00 ,$0.00 
V3541,A-LINE JACKET (M/L) : BLUE,BLUE,M/L,PC,0,$8.50 ,L5,,$11.00 ,$15.00 ,$0.00 ,$0.00 
V3542,A-LINE JACKET (XL/2XL) : BLUE,BLUE,XL/2XL,PC,34,$8.50 ,L5,,$11.00 ,$15.00 ,$0.00 ,$0.00 
V3551,A-LINE JACKET (M/L) : PURPLE,PURPLE,M/L,PC,0,$8.50 ,L5,,$11.00 ,$15.00 ,$0.00 ,$0.00 
V3552,A-LINE JACKET (XL/2XL) : PURPLE,PURPLE,XL/2XL,PC,0,$8.50 ,L5,,$11.00 ,$15.00 ,$0.00 ,$0.00 
V3560,X-LINE JACKET (S) : BLACK,BLACK,S,PC,187,$8.50 ,L11,,$11.00 ,$15.00 ,$0.00 ,$0.00 
V3561,X-LINE JACKET (M/L) : BLACK,BLACK,M/L,PC,93,$8.50 ,L11,,$11.00 ,$15.00 ,,
V3562,X-LINE JACKET (XL/2XL) : BLACK,BLACK,XL/2XL,PC,50,$8.50 ,L11,,$11.00 ,$15.00 ,$0.00 ,$0.00 
V3563,X-LINE JACKET (3XL) : BLACK,BLACK,3XL,PC,16,$8.50 ,L11,,$11.00 ,$15.00 ,$0.00 ,$0.00 
V3570,X-LINE JACKET (S/M) : WHITE,WHITE,S/M,PC,154,$8.50 ,L11,,$11.00 ,$15.00 ,$0.00 ,$0.00 
V3571,X-LINE JACKET (L/XL) : WHITE,WHITE,L/XL,PC,48,$8.50 ,L11,,$11.00 ,$15.00 ,$0.00 ,$0.00 
