,"Type","Date","Due Date","Num","Name","Qty","Invoiced","Backordered","Amount","Open Balance"
"Inventory",,,,,,,,,,
"E1083 (ADHESIVE-STRIP LASH/CLEAR (7G))",,,,,,,,,,
,"Sales Order","05/30/2019","06/29/2019","A31788","OK BEAUTY & FASHION (AMERICUS, GA)","","",1,0.00,""
,"Sales Order","05/30/2019","07/29/2019","A31789","ALICIA INTERNATIONAL, INC.","","",1,0.00,""
,"Sales Order","05/31/2019","06/30/2019","A31796","MISSION TRADING","","",1,0.00,""
,"Sales Order","05/31/2019","06/30/2019","A31801","UNION SALES, INC.","","",1,0.00,""
,"Sales Order","05/31/2019","06/30/2019","A31802","DASO TRADING INC.","","",1,0.00,""
,"Sales Order","05/31/2019","05/31/2019","A31794","HAIR LAND, INC. (KLY GROUP)","","",1,0.00,""
,"Sales Order","06/03/2019","07/03/2019","A31816","NOAH INTERNATIONAL CO.","","",1,0.00,""
,"Sales Order","06/04/2019","06/04/2019","A31824","TRENDZ BEAUTY SUPPLY","","",1,0.00,""
,"Sales Order","06/05/2019","07/05/2019","A31831","HAIR PLUS","","",1,0.00,""
,"Sales Order","06/07/2019","07/07/2019","A31844","UNION SALES, INC.","","",1,0.00,""
,"Sales Order","06/07/2019","08/06/2019","A31845","PK INTERNATIONAL, INC.","","",1,0.00,""
,"Sales Order","06/07/2019","07/07/2019","A31846","OH TRADING","","",1,0.00,""
,"Sales Order","06/07/2019","07/07/2019","A31852","C&L TRADING OF MIAMI","","",1,0.00,""
,"Sales Order","06/07/2019","08/06/2019","A31853","ALICIA INTERNATIONAL, INC.","","",1,0.00,""
,"Sales Order","06/11/2019","06/11/2019","A31859","STAR BEAUTY SUPPLY 2 (TX)","","",1,0.00,""
,"Sales Order","06/11/2019","07/11/2019","A31861","PGM SALES","","",1,0.00,""
,"Sales Order","06/11/2019","06/11/2019","A31862","QUEEN'S BEAUTY SUPPLY","","",1,0.00,""
,"Sales Order","06/12/2019","07/12/2019","A31870","MISSION TRADING","","",1,0.00,""
,"Sales Order","06/12/2019","07/12/2019","A31875","US IMPORT","","",1,0.00,""
,"Sales Order","06/12/2019","06/12/2019","A31876","UNI FASHION TRADING","","",1,0.00,""
,"Sales Order","06/13/2019","08/12/2019","A31878","P&J TRADING (MD)","","",1,0.00,""
,"Sales Order","06/13/2019","06/13/2019","A31880","BEAUTY & MORE","","",1,0.00,""
,"Sales Order","06/14/2019","07/14/2019","A31885","ESSENCE BEAUTY MART","","",1,0.00,""
,"Sales Order","06/17/2019","07/17/2019","A31893","OK BEAUTY & FASHION (AMERICUS, GA)","","",1,0.00,""
,"Sales Order","06/17/2019","06/17/2019","A31897","SUPREME BEAUTY SUPPLY","","",1,0.00,""
,"Sales Order","06/17/2019","07/17/2019","A31894","TEN TEN US TRADING, CORP.","","",1,0.00,""
,"Sales Order","06/19/2019","07/19/2019","A31903","DASO TRADING INC.","","",1,0.00,""
,"Sales Order","06/19/2019","07/19/2019","A31908","UNION SALES, INC.","","",1,0.00,""
,"Sales Order","06/21/2019","07/21/2019","A31924","UNION SALES, INC.","","",1,0.00,""
,"Sales Order","06/21/2019","07/21/2019","A31926","7 DOLLAR BEAUTY SUPPLY","","",1,0.00,""
,"Sales Order","06/25/2019","07/25/2019","A31940","ESSENCE BEAUTY MART","","",1,0.00,""
,"Sales Order","06/28/2019","07/28/2019","A31952","D&G TRADING","","",1,0.00,""
,"Sales Order","07/02/2019","08/01/2019","A31962","NOAH INTERNATIONAL CO.","","",1,0.00,""
,"Sales Order","07/02/2019","08/01/2019","A31967","OK BEAUTY & FASHION (AMERICUS, GA)","","",1,0.00,""
,"Sales Order","07/02/2019","08/01/2019","A31969","MISSION TRADING","","",1,0.00,""
,"Sales Order","07/03/2019","07/03/2019","A31976","FASHION POINT(10/21/19 close notice)","","",1,0.00,""
,"Sales Order","07/05/2019","08/04/2019","A31981","C&L TRADING OF MIAMI","","",1,0.00,""
,"Sales Order","07/05/2019","08/04/2019","A31983","DASO TRADING INC.","","",1,0.00,""
,"Sales Order","07/08/2019","08/07/2019","A31987","HAIR DEPOT PLUS(COLUMBUS)","","",1,0.00,""
,"Sales Order","07/08/2019","09/06/2019","A31988","SUN 3 TRADING LLC.","","",1,0.00,""
,"Sales Order","07/08/2019","08/07/2019","A31991","CORNER BEAUTY SUPPLY","","",1,0.00,""
,"Sales Order","07/08/2019","08/07/2019","A31993","2J GROUP, INC.","","",1,0.00,""
,"Sales Order","07/09/2019","08/08/2019","A31995","C&L TRADING OF MIAMI","","",1,0.00,""
,"Sales Order","07/09/2019","07/24/2019","A31998","SUPER BEAUTY WORLD","","",1,0.00,""
,"Sales Order","07/09/2019","08/08/2019","A32001","KING J FASHION & BEAUTY","","",1,0.00,""
,"Sales Order","07/09/2019","08/08/2019","A32002","US IMPORT","","",1,0.00,""
,"Sales Order","07/10/2019","08/09/2019","A32003","BEAUTY WORLD (ROCKY MT) NC5","","",1,0.00,""
,"Sales Order","07/10/2019","09/08/2019","A32004","P&J TRADING (MD)","","",1,0.00,""
,"Sales Order","07/10/2019","08/09/2019","A32005","A-1 TRADING, INC. (GA)","","",1,0.00,""
,"Sales Order","07/10/2019","08/09/2019","A32006","KING'S BEAUTY (COLUMBIA, SC)","","",1,0.00,""
,"Sales Order","07/12/2019","07/12/2019","A32014","EBS IMPORT&WHOLESALE (GA)","","",1,0.00,""
,"Sales Order","07/15/2019","09/13/2019","A32024","WURI, INC.","","",1,0.00,""
,"Sales Order","07/15/2019","09/13/2019","A32026","SUN 3 TRADING LLC.","","",1,0.00,""
,"Sales Order","07/15/2019","08/14/2019","A32029","HAIR PLUS","","",1,0.00,""
,"Sales Order","07/17/2019","08/16/2019","A32037","BESCO (GA)","","",1,0.00,""
,"Sales Order","07/17/2019","08/16/2019","A32038","A-1 TRADING, INC. (GA)","","",1,0.00,""
,"Sales Order","07/17/2019","08/16/2019","A32039","US IMPORT","","",1,0.00,""
,"Sales Order","07/17/2019","08/16/2019","A32040","BEAUTY MARK (GADSDEN, AL)","","",1,0.00,""
,"Sales Order","07/17/2019","09/15/2019","A32041","YOUNG'S TRADING (GA)","","",1,0.00,""
,"Sales Order","07/19/2019","08/18/2019","A32053","TEN TEN US TRADING, CORP.","","",1,0.00,""
,"Sales Order","07/19/2019","07/19/2019","A32054","EBS IMPORT&WHOLESALE (GA)","","",1,0.00,""
,"Sales Order","07/19/2019","09/17/2019","A32057","WURI, INC.","","",1,0.00,""
,"Sales Order","07/19/2019","08/18/2019","A32058","7 DOLLAR BEAUTY SUPPLY","","",1,0.00,""
,"Sales Order","07/19/2019","09/17/2019","A32059","SUN 3 TRADING LLC.","","",1,0.00,""
,"Sales Order","07/23/2019","07/23/2019","A32072","S AND K BEAUTY (OH)","","",1,0.00,""
,"Sales Order","07/24/2019","08/23/2019","A32078","US IMPORT","","",1,0.00,""
,"Sales Order","07/25/2019","08/24/2019","A32082","DASO TRADING INC.","","",1,0.00,""
,"Sales Order","07/26/2019","09/24/2019","A32090","WURI, INC.","","",1,0.00,""
,"Sales Order","07/29/2019","08/28/2019","A32091","GLOBAL BEAUTY CORP.","","",1,0.00,""
,"Sales Order","07/30/2019","08/29/2019","A32098","MISSION TRADING","","",1,0.00,""
,"Sales Order","07/30/2019","08/29/2019","A32100","HAIR DEPOT PLUS(COLUMBUS)","","",1,0.00,""
,"Sales Order","08/01/2019","08/31/2019","A32109","2J GROUP, INC.","","",1,0.00,""
,"Sales Order","08/01/2019","08/01/2019","A32111","QUEEN'S BEAUTY SUPPLY","","",1,0.00,""
,"Sales Order","08/02/2019","08/17/2019","A32113","BEAUTY GALLERY","","",1,0.00,""
,"Sales Order","08/02/2019","08/02/2019","A32114","EBS IMPORT&WHOLESALE (GA)","","",1,0.00,""
,"Sales Order","08/06/2019","10/05/2019","A32125","ALICIA INTERNATIONAL, INC.","","",1,0.00,""
,"Sales Order","08/07/2019","09/06/2019","A32137","C&L TRADING OF MIAMI","","",1,0.00,""
,"Sales Order","08/08/2019","09/07/2019","A32140","CORNER BEAUTY SUPPLY","","",1,0.00,""
,"Sales Order","08/08/2019","09/07/2019","A32141","7 DOLLAR BEAUTY SUPPLY","","",1,0.00,""
,"Sales Order","08/09/2019","08/24/2019","A32152","JOAH INTERNATIONAL, INC.","","",1,0.00,""
,"Sales Order","08/12/2019","09/11/2019","A32155","DASO TRADING INC.","","",1,0.00,""
,"Sales Order","08/12/2019","09/11/2019","A32161","LEE BEAUTY SUPPLY","","",1,0.00,""
,"Sales Order","08/13/2019","09/12/2019","A32165","WIGS & THINGS","","",1,0.00,""
,"Sales Order","08/13/2019","09/12/2019","A32166","JC BEAUTY & FASHION","","",1,0.00,""
,"Sales Order","08/13/2019","08/13/2019","A32170","ESSENCE BEAUTY DEPOT","","",1,0.00,""
,"Sales Order","08/14/2019","09/13/2019","A32172","OK BEAUTY & FASHION (AMERICUS, GA)","","",1,0.00,""
,"Sales Order","08/15/2019","09/14/2019","A32173","ESSENCE BEAUTY MART","","",1,0.00,""
,"Sales Order","08/15/2019","10/14/2019","A32175","ALICIA INTERNATIONAL, INC.","","",1,0.00,""
,"Sales Order","08/16/2019","08/16/2019","A32181","S AND K BEAUTY (OH)","","",1,0.00,""
,"Sales Order","08/16/2019","08/16/2019","A32183","STAR BEAUTY (KS)","","",1,0.00,""
,"Sales Order","08/19/2019","09/18/2019","A32188","HAIR DEPOT PLUS(YOUNGSTOWN)","","",1,0.00,""
,"Sales Order","08/21/2019","10/20/2019","A32198","PK INTERNATIONAL, INC.","","",1,0.00,""
,"Sales Order","08/22/2019","09/21/2019","A32199","C&L TRADING OF MIAMI","","",1,0.00,""
,"Sales Order","08/22/2019","09/21/2019","A32201","EXPO TRADING","","",1,0.00,""
,"Sales Order","08/22/2019","09/21/2019","A32205","MISSION TRADING","","",1,0.00,""
,"Sales Order","08/23/2019","09/22/2019","A32214","NOAH INTERNATIONAL CO.","","",1,0.00,""
,"Sales Order","08/27/2019","08/27/2019","A32222","HAIR CROWN BEAUTY SUPPLY","","",1,0.00,""
,"Sales Order","08/27/2019","09/26/2019","A32223","C&L TRADING OF MIAMI","","",1,0.00,""
,"Sales Order","08/29/2019","09/28/2019","A32233","MISSION TRADING","","",1,0.00,""
,"Sales Order","08/29/2019","09/28/2019","A32235","BEAUTY MARK (TUSCALOOSA, AL)","","",1,0.00,""
,"Sales Order","08/29/2019","09/28/2019","A32236","UNION SALES, INC.","","",1,0.00,""
,"Sales Order","08/30/2019","09/29/2019","A32242","HAIR DEPOT PLUS(COLUMBUS)","","",1,0.00,""
,"Sales Order","09/03/2019","10/03/2019","A32248","TEN TEN US TRADING, CORP.","","",1,0.00,""
,"Sales Order","09/03/2019","10/03/2019","A32250","DASO TRADING INC.","","",1,0.00,""
,"Sales Order","09/04/2019","10/04/2019","A32263","BEAUTY ELEMENTS","","",1,0.00,""
,"Sales Order","09/05/2019","09/05/2019","A32269","TRENDZ BEAUTY SUPPLY","","",1,0.00,""
,"Sales Order","09/06/2019","10/06/2019","A32273","7 DOLLAR BEAUTY SUPPLY","","",1,0.00,""
,"Sales Order","09/09/2019","11/08/2019","A32277","WURI, INC.","","",1,0.00,""
,"Sales Order","09/09/2019","11/08/2019","A32281","SUN 3 TRADING LLC.","","",1,0.00,""
,"Sales Order","09/10/2019","10/10/2019","A32285","MISSION TRADING","","",1,0.00,""
,"Sales Order","09/10/2019","10/10/2019","A32286","HELLO BANANA INC.","","",1,0.00,""
,"Sales Order","09/10/2019","10/10/2019","A32289","US IMPORT","","",1,0.00,""
,"Sales Order","09/10/2019","11/09/2019","A32291","P&J TRADING (MD)","","",1,0.00,""
,"Sales Order","09/13/2019","10/13/2019","A32304","HELLO BANANA INC.","","",1,0.00,""
,"Sales Order","09/13/2019","11/12/2019","A32305","PK INTERNATIONAL, INC.","","",1,0.00,""
,"Sales Order","09/16/2019","09/16/2019","A32308","SUPREME BEAUTY SUPPLY","","",1,0.00,""
,"Sales Order","09/16/2019","11/15/2019","A32310","CY LADY (GA)","","",1,0.00,""
,"Sales Order","09/16/2019","11/15/2019","A32312","SUN 3 TRADING LLC.","","",1,0.00,""
,"Sales Order","09/17/2019","10/17/2019","A32329","KING J FASHION & BEAUTY","","",1,0.00,""
,"Sales Order","09/18/2019","10/18/2019","A32338","C & C BEAUTY SUPPLY 2 (TN)","","",1,0.00,""
,"Sales Order","09/18/2019","10/18/2019","A32339","HAIR DEPOT PLUS(COLUMBUS)","","",1,0.00,""
,"Sales Order","09/19/2019","10/19/2019","A32343","7 DOLLAR BEAUTY SUPPLY","","",1,0.00,""
,"Sales Order","09/19/2019","10/19/2019","A32346","NOAH INTERNATIONAL CO.","","",1,0.00,""
,"Sales Order","09/19/2019","10/19/2019","A32347","2J GROUP, INC.","","",1,0.00,""
,"Sales Order","09/19/2019","11/18/2019","A32348","P&J TRADING (MD)","","",1,0.00,""
,"Sales Order","09/19/2019","09/19/2019","A32349","EBS IMPORT&WHOLESALE (GA)","","",1,0.00,""
,"Sales Order","09/20/2019","10/20/2019","A32353","DASO TRADING INC.","","",1,0.00,""
,"Sales Order","09/20/2019","11/19/2019","A32354","WURI, INC.","","",1,0.00,""
,"Sales Order","09/23/2019","10/23/2019","A32357","C&L TRADING OF MIAMI","","",1,0.00,""
,"Sales Order","09/23/2019","10/23/2019","A32358","OK BEAUTY & FASHION (AMERICUS, GA)","","",1,0.00,""
,"Sales Order","09/23/2019","10/23/2019","A32360","HAIR PLUS","","",1,0.00,""
,"Sales Order","09/24/2019","09/24/2019","A32373","LUCKY TRADING, INC.","","",1,0.00,""
,"Sales Order","09/25/2019","10/10/2019","A32383","JOAH INTERNATIONAL, INC.","","",1,0.00,""
,"Sales Order","09/26/2019","10/26/2019","A32388","USA BEAUTY CARE, INC.","","",1,0.00,""
,"Sales Order","09/26/2019","11/25/2019","A32391","ALICIA INTERNATIONAL, INC.","","",1,0.00,""
,"Sales Order","09/26/2019","09/26/2019","A32393","SUPREME BEAUTY SUPPLY","","",1,0.00,""
,"Sales Order","09/27/2019","10/27/2019","A32399","ESSENCE BEAUTY MART","","",1,0.00,""
,"Sales Order","09/30/2019","11/29/2019","A32405","SUN 3 TRADING LLC.","","",1,0.00,""
,"Sales Order","09/30/2019","10/30/2019","A32408","KING J FASHION & BEAUTY","","",1,0.00,""
,"Sales Order","09/30/2019","10/30/2019","A32409","HAIR PLUS","","",1,0.00,""
,"Sales Order","09/30/2019","10/30/2019","A32419","JC BEAUTY & FASHION","","",1,0.00,""
,"Sales Order","09/30/2019","10/30/2019","A32420","C&L TRADING OF MIAMI","","",1,0.00,""
,"Sales Order","09/30/2019","11/29/2019","A32421","ALICIA INTERNATIONAL, INC.","","",1,0.00,""
,"Sales Order","10/09/2019","11/08/2019","A32461","J&J BEAUTY SUPPLY (GA)","","",1,0.00,""
,"Sales Order","10/09/2019","11/08/2019","A32462","MISSION TRADING","","",1,0.00,""
,"Sales Order","10/10/2019","10/25/2019","A32471","BEAUTY GALLERY","","",1,0.00,""
,"Sales Order","10/11/2019","11/10/2019","A32478","HAIR DEPOT PLUS(COLUMBUS)","","",1,0.00,""
,"Sales Order","10/11/2019","12/10/2019","A32479","CY LADY (GA)","","",1,0.00,""
,"Sales Order","10/11/2019","12/10/2019","A32481","WURI, INC.","","",1,0.00,""
,"Sales Order","10/14/2019","10/29/2019","A32484","BEAUTY SQUAD","","",1,0.00,""
,"Sales Order","10/14/2019","11/13/2019","A32488","TNT BEAUTY SUPPLY","","",1,0.00,""
,"Sales Order","10/14/2019","12/13/2019","A32487","SUN 3 TRADING LLC.","","",1,0.00,""
,"Sales Order","10/14/2019","10/14/2019","A32489","ESSENCE BEAUTY DEPOT","","",1,0.00,""
,"Sales Order","10/15/2019","11/14/2019","A32490","PRIME CK","","",1,0.00,""
,"Sales Order","10/15/2019","12/14/2019","A32492","P&J TRADING (MD)","","",1,0.00,""
,"Sales Order","10/16/2019","12/15/2019","A32493","ALICIA INTERNATIONAL, INC.","","",1,0.00,""
,"Sales Order","10/16/2019","11/15/2019","A32496","A-1 TRADING, INC. (GA)","","",1,0.00,""
,"Sales Order","10/16/2019","12/15/2019","A32498","YOUNG'S TRADING (GA)","","",1,0.00,""
,"Sales Order","10/17/2019","11/16/2019","A32500","US IMPORT","","",1,0.00,""
,"Sales Order","10/17/2019","11/16/2019","A32501","DASO TRADING INC.","","",1,0.00,""
,"Sales Order","10/17/2019","11/16/2019","A32502","2J GROUP, INC.","","",1,0.00,""
,"Sales Order","10/18/2019","10/18/2019","A32506","EBS IMPORT&WHOLESALE (GA)","","",1,0.00,""
,"Sales Order","10/21/2019","10/21/2019","A32519","STAR BEAUTY SUPPLY 2 (TX)","","",1,0.00,""
,"Sales Order","10/23/2019","11/22/2019","A32530","BEAUTY MARK (TUSCALOOSA, AL)","","",1,0.00,""
,"Sales Order","10/24/2019","11/23/2019","A32532","HAIR DEPOT PLUS(COLUMBUS)","","",1,0.00,""
,"Sales Order","10/24/2019","11/23/2019","A32535","MISSION TRADING","","",1,0.00,""
,"Sales Order","10/25/2019","11/24/2019","A32543","BEAUTY ELEMENTS","","",1,0.00,""
,"Sales Order","10/25/2019","10/25/2019","A32548","EBS IMPORT&WHOLESALE (GA)","","",1,0.00,""
,"Sales Order","10/25/2019","12/24/2019","A32549","CY LADY (GA)","","",1,0.00,""
,"Sales Order","10/28/2019","12/27/2019","A32556","SUN 3 TRADING LLC.","","",1,0.00,""
,"Sales Order","10/28/2019","11/27/2019","A32557","HAIR PLUS","","",1,0.00,""
,"Sales Order","10/28/2019","11/12/2019","A32559","SUNRISE CORPORATION","","",1,0.00,""
,"Sales Order","10/29/2019","11/28/2019","A32563","D&G TRADING","","",1,0.00,""
,"Sales Order","10/31/2019","11/30/2019","A32572","7 DOLLAR BEAUTY SUPPLY","","",1,0.00,""
,"Sales Order","10/31/2019","10/31/2019","A32573","WORLD BEAUTY MART","","",1,0.00,""
,"Sales Order","10/31/2019","11/30/2019","A32574","NOAH INTERNATIONAL CO.","","",1,0.00,""
,"Sales Order","10/31/2019","11/30/2019","A32576","LEE BEAUTY SUPPLY","","",1,0.00,""
,"Sales Order","11/01/2019","11/01/2019","A32579","CASA CESAR N.V.","","",1,0.00,""
,"Sales Order","11/01/2019","12/31/2019","A32582","SUN 3 TRADING LLC.","","",1,0.00,""
,"Sales Order","11/01/2019","12/01/2019","A32584","PRIME CK","","",1,0.00,""
,"Sales Order","11/01/2019","12/31/2019","A32585","WURI, INC.","","",1,0.00,""
,"Sales Order","11/04/2019","01/03/2020","A32588","CY LADY (GA)","","",1,0.00,""
,"Sales Order","11/04/2019","11/19/2019","A32591","BYESSENCE BEAUTY(J&D ENT.)","","",1,0.00,""
,"Sales Order","11/04/2019","11/04/2019","A32592","HAIR GALLERIA BEAUTY SUPPLY","","",1,0.00,""
,"Sales Order","11/05/2019","01/04/2020","A32596","P&J TRADING (MD)","","",1,0.00,""
,"Sales Order","11/05/2019","12/05/2019","A32601","BEAUTY WORLD (ROCKY MT) NC5","","",1,0.00,""
,"Sales Order","11/05/2019","12/05/2019","A32603","K PLUS","","",1,0.00,""
,"Sales Order","11/06/2019","12/06/2019","A32604","C&L TRADING OF MIAMI","","",1,0.00,""
,"Sales Order","11/06/2019","01/05/2020","A32605","YOUNG'S TRADING (GA)","","",1,0.00,""
,"Sales Order","11/06/2019","12/06/2019","A32606","US IMPORT","","",1,0.00,""
,"Sales Order","11/06/2019","12/06/2019","A32607","A.S.K. BEAUTY","","",1,0.00,""
,"Sales Order","11/07/2019","12/07/2019","A32610","WAKE BEAUTY","","",1,0.00,""
,"Sales Order","11/07/2019","01/06/2020","A32612","I BEAUTY (NC10) CAPITAL","","",1,0.00,""
,"Sales Order","11/07/2019","12/07/2019","A32613","I BEAUTY(AVENT FERRY)","","",1,0.00,""
,"Sales Order","11/08/2019","01/07/2020","A32616","SUN 3 TRADING LLC.","","",1,0.00,""
,"Sales Order","11/08/2019","12/08/2019","A32617","BEAUTY MARK (GADSDEN, AL)","","",1,0.00,""
,"Sales Order","11/08/2019","01/07/2020","A32618","WURI, INC.","","",1,0.00,""
,"Sales Order","11/11/2019","12/11/2019","A32630","HAIR DEPOT PLUS(COLUMBUS)","","",1,0.00,""
,"Sales Order","11/11/2019","12/11/2019","A32629","7 DOLLAR BEAUTY SUPPLY","","",1,0.00,""
,"Sales Order","11/11/2019","11/11/2019","A32632","STAR BEAUTY (KS)","","",1,0.00,""
,"Sales Order","11/12/2019","12/12/2019","A32638","MISSION TRADING","","",1,0.00,""
,"Sales Order","11/12/2019","12/12/2019","A32639","2J GROUP, INC.","","",1,0.00,""
,"Sales Order","11/13/2019","12/13/2019","A32649","HAIR DEPOT PLUS(YOUNGSTOWN)","","",1,0.00,""
,"Sales Order","11/15/2019","12/15/2019","A32663","G&A BEAUTY SUPPLY","","",1,0.00,""
,"Sales Order","11/15/2019","12/15/2019","A32665","EXPO TRADING","","",1,0.00,""
,"Sales Order","11/18/2019","12/18/2019","A32671","OK BEAUTY & FASHION (AMERICUS, GA)","","",1,0.00,""
,"Sales Order","11/18/2019","12/18/2019","A32675","C&L TRADING OF MIAMI","","",1,0.00,""
,"Sales Order","11/19/2019","11/19/2019","A32680","SHEKINA IMPORT & EXPORT","","",1,0.00,""
,"Sales Order","11/20/2019","12/20/2019","A32691","MISSION TRADING","","",1,0.00,""
,"Sales Order","11/21/2019","12/06/2019","A32696","BEAUTY SQUAD","","",1,0.00,""
,"Sales Order","12/02/2019","01/01/2020","A32722","UNION SALES, INC.","","",1,0.00,""
,"Sales Order","12/02/2019","01/01/2020","A32725","TEN TEN US TRADING, CORP.","","",1,0.00,""
,"Sales Order","12/04/2019","01/03/2020","A32734","HAIR DEPOT PLUS(COLUMBUS)","","",1,0.00,""
,"Sales Order","12/05/2019","01/04/2020","A32743","7 DOLLAR BEAUTY SUPPLY","","",1,0.00,""
,"Sales Order","12/05/2019","02/03/2020","A32745","PK INTERNATIONAL, INC.","","",1,0.00,""
,"Sales Order","12/06/2019","12/06/2019","A32746","CLORE CANADA INC.","","",1,0.00,""
,"Sales Order","12/06/2019","01/05/2020","A32752","C&L TRADING OF MIAMI","","",1,0.00,""
,"Sales Order","12/06/2019","02/04/2020","A32753","SUN 3 TRADING LLC.","","",1,0.00,""
,"Sales Order","12/06/2019","02/04/2020","A32754","WURI, INC.","","",1,0.00,""
,"Sales Order","12/09/2019","01/08/2020","A32759","DASO TRADING INC.","","",1,0.00,""
,"Sales Order","12/09/2019","01/08/2020","A32760","HAIR PLUS","","",1,0.00,""
,"Sales Order","12/09/2019","12/09/2019","A32762","HAIR CROWN BEAUTY SUPPLY","","",1,0.00,""
,"Sales Order","12/09/2019","02/07/2020","A32763","SUN 3 TRADING LLC.","","",1,0.00,""
,"Sales Order","12/10/2019","02/08/2020","A32767","P&J TRADING (MD)","","",1,0.00,""
,"Sales Order","12/11/2019","01/10/2020","A32778","A.S.K. BEAUTY","","",1,0.00,""
,"Sales Order","12/13/2019","01/12/2020","A32788","TNT BEAUTY SUPPLY","","",1,0.00,""
,"Sales Order","12/16/2019","01/15/2020","A32795","PGM SALES","","",1,0.00,""
,"Sales Order","12/16/2019","01/15/2020","A32797","7 DOLLAR BEAUTY SUPPLY","","",1,0.00,""
,"Sales Order","12/16/2019","12/31/2019","A32799","JOAH INTERNATIONAL, INC.","","",1,0.00,""
,"Sales Order","12/17/2019","01/16/2020","A32803","C&L TRADING OF MIAMI","","",1,0.00,""
,"Sales Order","12/17/2019","01/16/2020","A32804","A-1 TRADING, INC. (GA)","","",1,0.00,""
,"Sales Order","12/19/2019","01/18/2020","A32815","KING J FASHION & BEAUTY","","",1,0.00,""
,"Sales Order","12/23/2019","01/22/2020","A32832","UNION SALES, INC.","","",1,0.00,""
,"Sales Order","12/23/2019","01/22/2020","A32834","BEAUTY DEPOT (JACKSON, MS)","","",1,0.00,""
,"Sales Order","12/26/2019","01/25/2020","A32840","BEAUTY OF ANGELS","","",1,0.00,""
,"Sales Order","12/26/2019","01/25/2020","A32841","DASO TRADING INC.","","",1,0.00,""
,"Sales Order","01/02/2020","02/01/2020","A32854","BEAUTY MARK (TUSCALOOSA, AL)","","",1,0.00,""
,"Sales Order","01/02/2020","02/01/2020","A32864","HAIR DEPOT PLUS(COLUMBUS)","","",1,0.00,""
,"Sales Order","01/02/2020","02/01/2020","A32866","NOAH INTERNATIONAL CO.","","",1,0.00,""
,"Sales Order","01/03/2020","02/02/2020","A32870","UNION SALES, INC.","","",1,0.00,""
,"Sales Order","01/09/2020","02/08/2020","A32903","USA BEAUTY CARE, INC.","","",1,0.00,""
,"Sales Order","01/10/2020","02/09/2020","A32909","BEAUTY DEPOT (JACKSON, MS)","","",1,0.00,""
